function, start time, duration, instructions count, DTCM LD, DTCM ST, Vec LD count, Vec ST count, Sc LD count, Sc ST count, I Fetch Count, IO Read, IO Write
th_cmplx_dot_prod_f32, 243111.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243201.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243200.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243238.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243235.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243325.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243324.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243362.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243359.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243449.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243448.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243486.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243483.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243573.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243572.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243610.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243607.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243697.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243696.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243734.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243731.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243821.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243820.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243858.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243855.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 243945.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 243944.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 243982.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 243979.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244069.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244068.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244106.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244103.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244193.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244192.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244230.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244227.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244317.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244316.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244354.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244351.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244441.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244440.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244478.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244475.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244565.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244564.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244602.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244599.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244689.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244688.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244726.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244723.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244813.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244812.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244850.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244847.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 244937.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 244936.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 244974.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 244971.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245061.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245060.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245098.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245095.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245185.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245184.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245222.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245219.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245309.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245308.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245346.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245343.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245433.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245432.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245470.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245467.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245557.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245556.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245594.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245591.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245681.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245680.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245718.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245715.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245805.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245804.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245842.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245839.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
arm_cmplx_conj_f32, 245929.000000, 25.000000, 18, 0, 0, 0, 0, 5, 4, 16, 0, 0
th_cmplx_conj_f32, 245928.000000, 26.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_dot_prod_f32, 245966.000000, 33.000000, 26, 0, 0, 0, 0, 8, 3, 24, 0, 0
th_cmplx_dot_prod_f32, 245963.000000, 36.000000, 3, 0, 0, 0, 0, 1, 1, 3, 0, 0
_arm_radix4_butterfly_inverse_f32_mve, 247018.000000, 785.000000, 726, 0, 0, 0, 0, 187, 114, 685, 0, 0
_arm_radix4_butterfly_inverse_f32_mve, 247808.000000, 785.000000, 726, 0, 0, 0, 0, 187, 114, 685, 0, 0
arm_cfft_f32, 246622.000000, 2280.000000, 553, 0, 0, 0, 0, 191, 123, 535, 0, 0
th_cfft_f32, 246621.000000, 2281.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_mult_f32, 249186.000000, 104.000000, 72, 0, 0, 0, 0, 33, 17, 70, 0, 0
th_multiply_f32, 249185.000000, 105.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_add_f32, 249298.000000, 104.000000, 72, 0, 0, 0, 0, 33, 17, 70, 0, 0
th_add_f32, 249297.000000, 105.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_float_to_q15, 249408.000000, 97.000000, 81, 0, 0, 0, 0, 17, 9, 80, 0, 0
th_f32_to_int16, 249407.000000, 98.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_mult_f32, 249514.000000, 104.000000, 72, 0, 0, 0, 0, 33, 17, 70, 0, 0
th_multiply_f32, 249513.000000, 105.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
ee_abf_f32, 140813.000000, 108818.000000, 36918, 0, 0, 0, 0, 12512, 6169, 33257, 0, 0
//  <- DBG #2  -> //
__flsbuf, 250126.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250121.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250202.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250197.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250278.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250273.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250354.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250349.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250430.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250425.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250506.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250501.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250582.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250577.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250658.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250653.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250734.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250729.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250810.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250805.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250886.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250881.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 250962.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 250957.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 251038.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 251033.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 251114.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 251109.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 251190.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 251185.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_sys_write, 251361.000000, 7.000000, 7, 0, 0, 0, 0, 1, 2, 4, 0, 0
_writebuf, 251342.000000, 37.000000, 29, 0, 0, 0, 0, 5, 2, 19, 0, 0
__flsbuf, 251268.000000, 118.000000, 77, 0, 0, 0, 0, 14, 9, 58, 0, 0
fputc, 251263.000000, 123.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
puts, 250113.000000, 1273.000000, 99, 0, 0, 0, 0, 33, 1, 82, 0, 0
_fflush, 251418.000000, 15.000000, 14, 0, 0, 0, 0, 5, 2, 9, 0, 0
_sys_close, 251435.000000, 6.000000, 6, 0, 0, 0, 0, 1, 2, 3, 0, 0
_memset_w, 251449.000000, 26.000000, 24, 0, 0, 0, 0, 1, 8, 17, 0, 0
__aeabi_memclr4, 251448.000000, 27.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_fclose_internal, 251408.000000, 72.000000, 23, 0, 0, 0, 0, 3, 2, 17, 0, 0
_fflush, 251492.000000, 23.000000, 21, 0, 0, 0, 0, 6, 5, 14, 0, 0
_sys_close, 251517.000000, 6.000000, 6, 0, 0, 0, 0, 1, 2, 3, 0, 0
_fclose_internal, 251482.000000, 47.000000, 16, 0, 0, 0, 0, 2, 1, 12, 0, 0
_terminateio, 251402.000000, 127.000000, 8, 0, 0, 0, 0, 3, 1, 6, 0, 0
__rt_lib_shutdown_cpp_1, 251401.000000, 128.000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
__rt_lib_shutdown, 251400.000000, 129.000000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
__rt_exit_ls, 251399.000000, 130.000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
__rt_exit, 251398.000000, 131.000000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
exit, 251392.000000, 137.000000, 6, 0, 0, 0, 0, 1, 1, 4, 0, 0
__rt_locale, 133637.000000, 117892.000000, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0
__rt_lib_init_heap_1, 127850.000000, 123679.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
__rt_heap_descriptor, 251533.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
_memset_w, 251563.000000, 26.000000, 24, 0, 0, 0, 0, 1, 8, 17, 0, 0
__aeabi_memclr4, 251562.000000, 27.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_fflush, 251606.000000, 15.000000, 14, 0, 0, 0, 0, 5, 2, 9, 0, 0
_sys_close, 251623.000000, 6.000000, 6, 0, 0, 0, 0, 1, 2, 3, 0, 0
_memset_w, 251637.000000, 26.000000, 24, 0, 0, 0, 0, 1, 8, 17, 0, 0
__aeabi_memclr4, 251636.000000, 27.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
